src,dest,type
2986896,1346346,0
2986893,1234176,0
2986893,2986632,0
2986893,3103758,0
2986893,3103616,0
2986892,1234135,0
2986892,1234226,0
2986892,1287933,0
2986892,1346377,0
2986892,2986807,0
2986891,1287742,0
2986891,1346277,0
2986891,2986640,0
2986891,2986728,0
2986891,3103824,0
2986891,3103776,0
2986890,1234226,0
2986890,1234243,0
2986890,1287851,0
2986890,1288028,0
2986890,1288064,0
2986890,1346413,0
2986898,1234132,1
2986898,1287753,0
2986898,3103824,0
2986898,3103750,1
2986898,3103776,0
2986898,3103589,0
2986898,3103746,0
2986898,3103501,0
2986898,3103823,0
2868062,1050494,1
3319087,1180807,0
3319087,1181726,0
3319087,1229670,0
3319087,2988996,1
3319087,2990186,0
3319087,2989448,1
3319087,2989697,0
3319087,2990150,0
3319087,2990348,0
3319087,2989672,0
3319087,2989570,0
3319087,2989857,0
3319087,3083878,0
3319087,3092835,0
3319087,3130549,0
3319087,3247190,0
3319087,3266220,0
2868067,1026327,0
2868067,1026811,0
2868067,1026698,0
2868067,1050449,0
2868066,1227244,1
3161501,834863,0
3161501,835011,0
3161501,835399,0
3161500,1042799,0
3161500,1042724,0
3161500,1228290,0
3161500,2867511,0
1149958,1151210,0
1149956,1151210,0
3478041,942399,0
3478041,1272041,0
3478045,872893,0
3478045,1181064,0
3478045,1181036,0
3478045,1276535,0
3478045,1336903,0
3478045,2859445,0
3478045,2859078,1
3478045,2989067,0
3478044,3093140,0
3478044,3093006,0
3478044,3093046,0
3478044,3477940,0
3478049,2989416,0
3478049,2991118,0
3478049,3266094,0
3478049,3266214,0
3478049,3266113,0
3478049,3388657,0
3478048,942386,0
3478048,942451,0
3478048,943023,0
932143,853705,0
932143,934050,0
1272775,873021,0
1272775,918050,0
1272775,1158178,0
1272774,872797,0
1272779,872741,0
1272779,872988,0
1272778,872895,1
1272778,872864,1
1272778,873230,1
1272778,1027251,0
2919013,834891,0
2919013,1040961,0
2919014,835473,0
3354588,2878618,0
871303,745666,0
871303,1158427,0
931498,929616,0
2986703,1234254,1
2986703,3103310,0
1234296,1288081,0
1234294,1288184,1
1234292,1288108,0
1234292,1288101,0
1234292,1288235,0
1234292,1346259,0
2920674,1271558,1
2920674,1272227,1
1042324,1026116,1
1042324,1026204,0
1042324,1027210,0
1042322,745567,0
1042322,834848,0
1042328,746064,0
2986705,1287786,0
2986705,1287900,0
2986704,1287862,0
2986704,1287960,0
1035004,1035465,0
1035004,1035696,0
876652,877174,0
1027496,940925,0
744812,744287,0
744812,744470,0
744812,744389,1
744812,744905,0
744812,744816,1
744812,745354,0
744812,745851,0
744812,746099,0
746335,744545,0
746335,745079,0
746335,1143072,0
746335,1143077,0
746335,1228709,0
746334,745111,0
746334,746208,0
746360,744322,1
746360,744799,0
746360,744754,0
746360,745215,0
746361,745453,0
746361,746090,0
746361,746313,0
746361,1027136,0
746363,744448,0
746369,744605,0
746369,745231,0
746369,746244,0
746369,746233,0
746339,744415,0
746339,744810,0
746338,744492,0
746338,744720,0
746338,745784,0
3621038,1346316,0
3621038,3103901,0
3621038,3103354,0
3621038,3103226,0
3621038,3103780,0
3621038,3103165,0
3621038,3103376,0
3621039,3103089,0
3621032,3103401,0
3621032,3103429,0
3621032,3103236,0
3621032,3265440,0
3621032,3265435,0
3621030,3155791,0
3621030,3155773,0
3621030,3155803,0
3621031,3103163,0
3621031,3265468,0
3621031,3386806,0
3621031,3474764,0
3621034,2997654,0
3621034,3103388,0
3621034,3103125,0
3621034,3103302,0
3621034,3386746,0
3621035,1143074,0
3621035,3103310,0
1025965,1026590,0
1025965,1027048,0
1025965,1027416,0
1025962,1025964,1
1025962,1026244,1
3351031,835722,0
3351031,835744,0
3351031,1038995,1
3351031,1042488,1
1030086,1029978,0
2924364,2924354,0
1030082,1030009,0
2924360,959000,1
2924360,958931,1
2924362,958531,0
2924362,958610,1
2924362,958871,0
2924362,2863101,0
3133859,872744,0
3133859,873159,0
3133859,1287906,0
3133859,2859223,1
3133859,2997728,0
3133859,2997987,0
3133859,2997916,0
3133859,2997705,0
3133859,2998355,0
3133859,3103510,0
3133850,872972,0
3133854,873059,1
3133854,873371,1
3133854,2859193,1
1025917,1026065,0
1025917,1026063,0
1025917,1026058,0
1025917,1026064,0
1025917,1026298,1
1025917,1026341,1
1025917,1027436,0
802904,802658,1
802906,793249,0
1286293,1180740,0
1286297,3247192,0
1286297,3355561,0
1025912,1025914,1
1025912,1026433,0
1025912,1026982,1
1180946,3355572,0
1180946,3355637,0
1180946,3355525,0
3103065,2997881,0
3103065,3103598,0
3103065,3103717,0
3103065,3103922,0
3103065,3103396,0
3103065,3103169,1
3103065,3103329,0
1180948,3355930,0
3359983,872974,0
3359983,2859168,0
3137427,877543,0
3137427,1272876,0
3137427,2851868,0
3137426,1272878,0
3137426,2862490,1
3137426,3068587,0
3137423,877121,0
3137423,2921135,0
3137423,3068598,1
3137422,1272878,1
3137421,2851606,0
3103067,3103024,0
3103067,3103330,1
3156628,3092847,1
3103495,2997683,0
3103495,2998162,0
3103495,2998572,0
3103497,3103832,0
3103491,3103486,1
3103498,3103710,0
917214,1025944,0
2867618,918047,0
2867618,1041347,0
2867618,1042582,1
2867618,1042414,0
2867618,1042644,0
2867618,1150148,0
2867618,1280362,0
2867618,1280334,0
2867618,2867443,0
800561,801691,1
3648842,942944,1
3648842,1042695,1
3648842,2862381,1
3648842,2862277,0
3648842,2862476,0
3648843,1276616,0
3648843,2968097,0
3648843,3077948,1
3648843,3269036,0
3648843,3367531,0
3648840,793249,0
3648840,802207,0
3648840,803029,0
3648840,2851901,0
3648840,2862288,0
3648840,2862303,0
3648840,2965406,0
3648840,2972360,0
3648841,939689,0
3648841,1276421,0
3648841,3367561,0
3648841,3367583,0
3648841,3367532,0
3648841,3367591,0
3648841,3459623,0
3648841,3459635,0
3648846,2862442,0
3648846,3139119,0
3648846,3367524,0
3648847,872744,1
3648847,942744,0
3648847,943139,0
1034509,1033999,0
1039669,1150240,1
1272201,2997674,0
1272201,2998154,0
1272201,2998095,0
1272201,2998133,0
1272201,2998140,0
1272201,2998197,0
1272201,2998141,0
1041184,835120,0
2989691,2988728,1
2989697,1180807,0
2989697,1181726,0
2989697,2990186,0
2989697,2990311,1
1271958,873315,1
1271958,1272041,1
1271958,1272473,1
3246632,3089939,0
1271952,873021,0
1271952,873177,0
1271952,3356051,0
1271952,3355537,0
1271953,917383,1
1271953,917584,1
1271953,1040704,1
1271953,1272389,1
1271950,872877,1
1271950,873085,0
1271950,940068,1
1271950,1272450,1
1271951,1272069,0
1271951,1272215,0
1271951,1272753,0
1271957,873172,1
1271954,939978,0
1271954,941670,0
1271954,942546,0
2867067,803127,0
2867067,1181110,0
3102982,3102976,0
3102982,3102998,0
3102982,3102999,0
3102982,3103024,1
3102982,3102977,0
3102982,3102973,0
3102982,3102987,0
3102982,3103001,0
3102982,3103079,0
3102982,3103067,1
3102982,3103050,0
3102982,3103044,0
3102982,3103058,0
3102982,3103087,0
3102982,3103031,0
3102982,3103088,0
3102982,3103330,1
3102983,2997706,0
3102983,2997915,0
3102984,2998391,0
3102985,2998193,0
3102985,3103529,0
3102986,2997944,0
3102986,3103195,0
3102986,3103387,1
3102986,3103327,0
3102986,3103404,0
3102986,3103158,0
3102988,759974,0
3102988,1287727,0
3102988,1287973,0
3102988,1288021,0
3102988,3103317,0
3102988,3103642,0
3102988,3103573,0
3102989,1287677,0
3102989,1346335,0
3102989,3103653,0
3102989,3103837,0
3102989,3103313,0
3102989,3103426,0
3071846,958922,0
3071846,959032,1
2991117,2989674,1
3355960,3355360,0
3355960,3356014,0
3355960,3355771,1
3355963,1231134,0
935119,932137,0
935119,934746,1
1026145,1025960,0
1026145,1026033,0
1026145,1026972,0
1027819,1027800,0
1027819,1027820,1
1027812,1025917,1
1027812,1026063,0
1027812,1026344,1
1027812,745133,0
1027812,1026677,1
1027812,1026872,0
1027812,1026945,0
1027812,1027436,0
1027813,1025978,1
1027813,1025975,1
1027813,1026554,0
1027813,1026927,0
1027813,1026722,0
1027813,1027129,0
1027815,1026315,1
1027815,1026888,0
1027815,1027684,0
835379,746218,0
835375,834730,1
1029792,930487,0
1029792,933796,0
872553,745263,0
872555,744627,0
872555,745263,0
1333524,1050466,0
2986860,1164050,1
2986860,1271520,0
2986860,1287781,0
2986860,1287891,0
2986860,1287786,0
2986860,1287827,0
2986860,1287911,0
2986860,1288018,0
2986860,1288203,0
2986860,2997685,0
2986860,3103747,0
931915,1057099,0
3455741,1037046,0
3455741,1037190,0
1276221,930601,0
1276221,933045,0
1276220,930503,0
1276220,934657,0
1276223,1035920,1
1276228,934791,1
2986864,1234202,0
873207,939788,0
873205,1026114,1
873202,745292,0
873202,745906,0
873202,746038,0
873202,745905,0
873202,872924,1
1035904,876628,0
1035904,1034358,0
1035903,876628,0
1035903,877451,0
1035903,1034094,0
1035903,1034968,0
1035900,877521,0
802466,1036704,0
802466,1036927,0
3354203,2879107,0
933211,850639,0
933211,933816,0
802463,793839,0
802463,794555,0
3354209,1286294,0
3354209,3354308,0
3354209,3355393,0
3078047,1042338,0
3078047,1042917,0
3078045,745099,0
3078044,835015,0
3078044,917033,0
3078044,1041529,0
3078041,1042941,0
3078041,1151676,0
3078041,1271346,0
3078041,2867640,0
3078041,2923008,1
3078040,918340,1
3078040,1042395,1
1182035,2879501,0
1182035,2879642,0
1182035,3355270,0
1182035,3354808,1
1182035,3355409,0
1182032,1182016,1
1182032,1182046,1
1182032,1182147,1
1182032,3247157,0
1182032,3355771,1
1182033,2879517,1
1182039,3354442,0
760245,745875,0
3130747,871588,1
3130747,3131392,1
848812,852067,0
848812,854655,0
1181718,745247,0
1181719,1180899,1
1181716,1180869,1
1181716,1181166,1
1181714,3354850,0
1181712,2879145,1
1181712,2879178,1
1181712,2879901,1
1181710,1180835,0
1181710,1180781,0
1181710,1180995,0
1181710,1181294,0
1181711,1180828,0
3131381,1042426,0
3131381,2859006,0
3131381,3131125,0
2878823,3355221,0
2878824,3355144,1
2878824,3355764,0
2878827,3354279,0
2878827,3355242,0
2878827,3355336,0
2878828,3354779,1
3480389,835720,0
3480389,1039768,0
3480389,1151333,0
3480389,2867658,0
3480389,2867508,0
3480389,2867509,0
3480389,2867579,0
3480389,2923052,0
3360256,942694,0
3360257,1272640,0
3360257,3359828,0
3360255,872597,0
3360255,872958,0
3360255,1272414,0
3360255,2859600,0
3360255,2920539,0
3360255,2920447,0
3360250,2968033,0
3360250,3249122,0
3360250,3359961,0
3360251,1272451,0
3360251,1272477,0
3360251,2920582,0
3360251,2920777,0
3360251,2968286,0
3360258,1234211,0
3360258,1271695,0
3360258,1287984,0
3360258,1288227,0
3360258,1346330,0
3360258,2986697,1
1226925,834803,0
1226925,835294,0
1226925,835432,1
1226925,1039600,0
1226922,1042669,0
1226921,1042461,1
1226920,835720,0
802000,794734,0
802002,1036657,0
802005,801483,0
802005,1036615,0
1143289,1228487,0
1143282,1228893,0
1143286,1228485,0
1143284,2997705,0
1143285,1150148,1
1143285,1228413,0
1227032,1228671,0
1227033,834853,0
1227031,1038931,0
1227036,835092,0
1227034,1042677,1
1227035,834872,0
1227035,835649,0
1227039,1038794,0
2851871,803061,1
942821,744748,0
942821,745176,0
942821,745712,0
942821,745931,0
942821,940122,0
942821,940149,0
942821,941762,0
942821,942045,0
942820,854868,0
942820,931027,0
942820,932323,0
942820,933285,0
942820,942547,0
942820,1034486,0
942822,942482,0
942822,942562,0
942822,942522,0
942822,942635,0
942825,802730,0
942824,941061,0
942829,853146,0
942829,929772,0
942829,933285,0
942829,941084,0
942828,942143,0
942828,942637,0
942828,942781,0
1288221,2998419,0
2862445,942807,1
2862445,2862251,0
2862444,940638,0
2862444,942060,0
2862444,2988885,1
2862441,943156,0
2862441,1276388,0
2862441,1276555,0
2862440,943186,0
2862440,746051,0
2862440,943008,0
2862442,940506,1
2862442,942946,0
2862442,943059,0
2862449,942456,0
2862449,942502,0
2862449,942879,0
2862448,940581,0
2862448,941635,0
2862448,942596,0
2862448,942921,0
2862448,942903,0
2862448,943026,0
2862448,943008,0
2862448,943106,0
2862448,943206,0
2862448,1026070,0
2862448,1027129,0
2862448,1026869,0
2862448,1042531,0
2862448,1042783,0
2862448,1276452,0
2862448,1276421,0
2862448,1276686,0
2862448,1276567,0
2862448,1276508,0
2862448,2862300,1
2920849,1272116,0
2920849,1272048,0
3133957,872988,0
3133957,1271375,0
3133957,1271746,1
3133957,1272346,0
3133957,1272300,0
3133957,1272304,0
3133957,2859123,0
3133957,2859291,0
3133956,1272318,0
3133956,2920865,0
3133955,872439,0
3133955,873012,1
3133955,943174,0
3133955,1271426,0
3133955,1271880,0
3133955,1272457,1
3133955,2859280,1
3133954,872795,0
3133954,873033,0
3133954,873361,0
3133954,1271426,0
3133954,1271880,0
3133954,1272140,0
3133954,1272275,0
3133952,872969,0
3133952,873134,0
3133952,1271492,0
1158798,1039764,0
3480381,917250,0
3480381,1181711,0
3480381,3070603,0
1158796,1158249,0
1158797,1158056,0
1158797,1158521,0
3310169,1149865,0
3310169,1150308,0
3310169,3310122,0
3310169,2930165,0
2990282,917949,0
2990282,917665,0
2990282,918028,0
2990282,1026417,0
2990282,1026415,0
2990282,1027082,0
2990282,1145291,0
2990285,2990826,0
2990285,2990843,0
2990284,2990867,0
2990286,1034863,1
2997778,2998391,1
2997770,2998256,0
2997770,2998273,0
2997772,2998361,0
2997772,2998552,0
2997772,2998335,0
2930237,2989297,1
2930200,1039645,0
2930200,1042393,0
2930207,1151509,0
2930207,1151727,0
2930207,1226942,0
3129572,835643,0
3129572,835780,0
3129572,1025938,0
3129572,1150969,0
3129572,2861575,0
3129570,1027637,0
3129570,1042328,0
2997972,2998175,0
2997972,2998162,0
2997972,2998086,0
3129571,784628,0
2997973,2998090,0
2997973,2998372,0
2997970,2998082,0
2997970,2998104,0
2997970,2998185,0
3129864,760116,0
3129864,873019,0
3129864,1234136,0
3129864,1287727,0
3129864,2859601,0
3129864,2986902,0
3129864,3089897,0
3129866,1288231,1
2997971,2997782,0
2997971,2997698,0
2997971,2998319,0
3129860,2986673,0
3129862,2986836,1
3129862,2986660,0
3129862,3155777,0
3129863,1287933,0
3129863,1346383,1
3129863,2986826,0
3129863,2986697,1
3129863,2986803,1
3129863,3089897,1
3129863,3246719,1
3129863,3246676,1
2997976,2997752,0
2997976,2998243,0
2997976,2998246,0
2997977,2998272,0
2997977,2998324,0
2997977,2997710,0
2997977,2998329,0
2997977,2998302,0
2879750,3354483,0
2879750,3355785,0
2879750,3355927,0
2879754,3354128,0
2879757,3354646,0
2879756,3354967,0
2879759,3354488,0
2879759,3355440,0
2879759,3355802,0
2879758,3355418,1
2997975,2998235,0
3103137,3103309,0
3103137,3103753,0
3103137,3103628,0
3103137,3103620,0
3103134,3103437,0
3103131,2998188,0
3103131,2998052,0
3103131,2997710,0
3103131,2998415,0
3103131,3103421,0
3103131,3103726,0
2879328,2879920,0
2879328,3355050,0
2879328,3354530,0
958641,958647,1
958647,958643,1
2879329,2879943,0
2997815,2997885,0
2997815,2997940,0
2997815,2998084,0
2997815,2998051,0
1272501,872820,0
1272501,872961,1
1272501,872729,0
1272502,942294,0
1271859,872744,0
1271859,873159,0
1271859,873023,0
1271855,872812,0
1271855,873233,0
1271855,872804,0
1271853,873046,0
1271852,796141,0
1271852,873028,0
1271852,873182,0
1271852,872694,0
1271852,873168,0
1271852,873226,0
1271852,1272172,0
1271852,1272258,0
1271850,873277,0
1271850,1272006,0
2997817,2998181,0
2997817,2997919,0
2997817,2998430,0
3449018,759571,1
3449018,759696,0
3449018,760159,1
3449018,2848439,1
1057231,1056871,1
1057235,1056634,1
1057235,1056632,1
943189,939834,0
943189,942933,1
943188,804865,0
943188,942607,0
943188,942673,0
943188,943003,0
943188,1042510,0
943187,940597,0
943186,942083,0
943186,942614,0
943186,942709,0
943186,942753,1
943186,942655,0
943186,942715,0
943186,942600,0
943186,942773,0
943186,942554,0
943186,942882,0
943186,942627,0
943181,930533,0
943181,932525,0
943181,941084,0
943181,942812,0
943181,942820,1
943181,942831,0
943181,1034826,0
943181,1035371,1
943183,873165,0
943183,940082,0
943183,940992,0
943183,941968,0
943183,942549,0
943183,942609,0
943183,942742,0
943183,942977,0
943183,942931,0
943183,942967,0
3482113,1042404,0
3482113,1042542,0
876862,876629,0
876862,876889,0
876862,876838,0
876862,877167,0
876867,1034547,1
876867,1034873,1
876867,1034875,1
876867,1035053,1
934947,931166,0
934947,934481,0
934941,932542,0
934940,933907,0
934940,934690,0
3067759,940691,0
3067759,1272284,1
941063,940144,0
941063,940692,0
941063,1027093,0
3267485,745073,0
3267485,1025965,0
3267485,1026593,0
3267485,1273953,0
3267485,2862273,0
941064,941968,0
3267487,917529,0
3267487,918287,0
3267487,1042950,0
3267487,1280312,0
3267487,1280296,0
3267487,1280277,0
3267487,2867377,0
3267486,746218,0
3267486,834826,0
3267486,835538,0
3267486,1273968,0
3267481,918277,0
3267481,2923108,0
3267480,918021,0
3267480,918138,1
3267480,1027950,0
3267480,1271549,0
3267480,1274070,1
3267480,1274028,0
3267480,2923103,0
3308474,1227297,0
3308474,2868033,1
3308474,2868047,0
3308476,2868047,0
3308477,1027051,0
3308477,2868063,0
3308477,2926764,0
3308479,1026244,0
3308479,2868033,0
2934839,2878722,1
2934839,2934879,0
3063122,796503,0
3063123,802427,0
3063124,852820,0
3063125,796517,0
3063126,2851928,0
3063126,2851616,0
848527,851999,0
848527,853671,0
848520,848519,1
848520,852640,0
848529,851999,0
848528,934267,0
1181086,3354593,0
1181084,3355732,0
1181085,1180973,0
1181081,3355470,1
3647469,1271912,1
3647469,3067921,1
3647469,3360129,0
3647468,3359991,1
3135828,3062630,0
3135828,3062664,0
3135828,3062628,0
3135828,3062661,0
3135828,3062665,0
3135828,3135814,0
3135828,3135819,0
3135828,3135823,0
3135827,2851233,0
3078259,917427,1
3078259,1050585,0
3078259,1227306,0
801260,800591,0
801260,1036674,0
801262,794711,0
1180755,3355248,0
1180756,3355771,0
1180751,1180753,0
1180752,3355415,1
1180752,3355525,1
3309798,802977,0
3309799,802961,0
3309799,803289,0
3309799,2851990,0
2934834,1180832,0
800132,933813,0
800132,940039,1
800132,940038,1
2934835,1180884,1
2934835,1180962,0
3130955,744287,0
3130955,1027239,0
2878578,3355095,0
2878572,932033,0
2878570,1181115,1
2878574,1181611,0
1332392,1163482,0
958487,958439,0
1332395,744627,0
1332395,759658,0
1332395,760224,0
3127912,760183,1
3127913,760189,0
3127913,1332374,0
3127914,760239,0
3127914,1164002,0
3127918,760244,1
3127919,759539,0
3127919,793558,0
1029368,1029282,0
793445,795336,0
2879221,1026673,0
2879223,2879911,0
2879225,3354069,0
2879225,3355683,0
2879225,3354933,0
2879227,3354188,0
3392626,918006,0
3392626,918374,0
3392626,1274000,0
3392626,2862273,0
760168,1026975,0
760168,1026977,0
760163,745475,1
760161,745307,0
760161,745708,0
1034395,1035002,1
802945,802741,0
1288231,1346292,1
802940,793318,0
1034970,932911,0
870617,870615,1
870617,1158422,1
3149899,2859704,1
3149898,796605,0
1143125,1228816,0
1143124,1228693,1
1143122,1228296,0
1143122,1228347,0
1143122,1228337,0
1143122,1228343,0
1143122,1228338,1
1143122,1228349,1
1143121,1228209,0
1143121,1228225,0
1143121,1228239,0
1143120,1228290,0
1143120,1228267,1
3077966,835649,0
3077966,917558,0
3077966,918219,0
3077966,1042434,0
3077966,1042860,0
3077966,1226975,0
800909,793318,1
800909,930669,0
958930,958610,1
1337069,870591,0
1337069,871163,0
1337069,871399,1
1337064,870645,0
1337064,871386,0
3621458,2989476,1
3621458,3093162,1
3621454,2989417,0
3621455,1158450,1
2990364,2990688,0
2990365,2988792,1
2990365,2990909,1
2990362,2990538,1
2989239,2989585,0
2989239,2990920,0
3611070,2863094,1
793830,794897,0
793836,794329,0
1036843,1037191,0
3611072,959052,0
3611072,1277249,0
3611072,2863019,0
802332,794711,0
3359783,877236,0
3359783,1287750,0
3610721,3103167,0
3610721,3155780,0
3610721,3621047,1
847905,847967,0
3356019,3355221,0
3356019,3355118,0
2875412,746024,1
2875411,1164026,1
2875414,1164055,1
2875415,2997752,0
2875418,1150678,0
940705,940700,1
940702,940717,1
943008,940144,0
943008,942236,1
3355486,1180880,0
3355486,1286312,0
3355486,2879132,0
3355486,2878819,0
3355486,2878704,1
3355486,2879128,1
2866912,1027109,0
745120,745938,0
1280024,1027785,0
943004,941057,0
943004,942577,0
943004,942636,0
1280022,1025992,1
1280022,1026117,0
1280022,1026156,0
1280022,1026623,1
1280022,1027388,0
1280022,1027476,0
1280022,1027890,0
943006,940085,0
943006,940555,0
943006,941061,0
943006,942172,0
943006,941975,0
943006,942509,0
943006,942583,0
943006,942584,0
943006,942564,0
943006,942856,0
1280023,917540,0
943000,941745,0
943000,942776,0
943000,942865,0
943000,942749,0
916369,1027013,1
943001,745930,0
943001,745931,0
943001,940122,0
943001,940149,0
943001,942549,0
943001,942727,0
943001,1039027,0
943001,1042605,0
799850,800175,1
3359784,872385,1
3359784,1271397,0
3359784,1272019,0
3370753,1158971,0
3370750,917413,0
3370750,918401,0
3370754,1158161,0
3467165,796087,0
3467165,2851620,0
3614021,1035953,0
3614023,1034242,0
3614022,3137432,0
3614024,1034605,1
872924,745292,0
872924,745588,0
872924,745906,0
872924,746038,0
872924,745905,0
872925,1026510,0
872921,940693,0
3133881,872207,0
3133881,872916,0
3133881,872917,0
3133881,873416,0
3133881,873396,0
3133881,1271350,0
3133881,1271751,0
3133881,1272223,0
3133881,1272087,0
1229670,1150961,0
1229670,1151479,0
1229670,1151730,0
1229670,1180807,1
1229670,1181726,1
1229670,2990186,1
1229670,2990150,1
2989451,872912,0
2989451,872859,1
2989451,872776,1
2989451,873098,0
2989451,873102,0
2989451,873084,0
2989451,873207,0
2989451,1272828,1
2989454,2989422,0
2989454,2990650,0
2989454,2990595,0
2989454,2990596,0
2989454,2990640,0
2989454,2990623,0
2989454,2990583,0
2989454,2990569,0
2989454,2990534,0
3455733,1036458,1
3455733,1036594,0
3455733,1036760,0
2998133,793988,0
2998133,2997993,0
2998133,2998229,0
2998133,2997782,0
2998133,2997705,0
2998133,2997714,0
2998132,2997717,0
2998132,2998130,0
2998132,2998174,0
2998132,2998208,0
2998132,2998166,0
2998131,2998282,0
2998131,2998315,0
2998130,2998293,0
2998130,2998553,0
2998130,2998322,0
2998130,2998353,0
2998130,2998327,0
2998130,2998199,0
2998130,2998250,0
2998136,2998470,0
2998136,2998317,0
942132,940558,0
942134,940558,0
942134,940208,0
942134,942132,1
3379174,1037346,0
3379174,3063062,0
3247285,1286251,1
3247285,2878577,0
3247282,3354726,0
3247282,3354687,0
3130897,1035761,0
3130897,1036035,0
3130897,3131477,0
3130897,3131457,0
3130897,3130841,0
2874736,1037386,0
2874731,1158760,1
2921090,877564,0
2921090,1272878,0
2921090,2859691,0
2921091,876604,1
2921091,877258,0
2921091,877579,1
2921091,1272863,0
2921093,876995,0
2921093,877121,0
2921093,877615,0
2921093,1272843,1
2921094,877230,0
2921094,877681,0
2921094,877542,0
2921094,877699,1
2921094,877559,0
2921094,1035505,0
2921094,1272867,1
2921094,1272878,0
2921094,2859700,0
2921094,2859776,1
2921095,2859738,1
2921096,2859703,0
3131517,3130745,1
3131512,3131549,1
3131512,3356206,1
2975458,1150299,0
2975458,3310160,0
2968006,872990,0
2968000,873384,0
2968000,1271397,0
1026387,1026002,1
1026387,1026058,0
1026387,1026403,1
1026387,1027153,1
3449328,1029671,1
2972371,942694,0
2972371,942906,0
2972370,941067,0
2972370,942741,0
2972370,942919,0
2972370,943008,0
2972370,943130,1
2972370,2862253,0
2972373,931350,0
2972373,942853,1
2972373,943167,0
2972373,943122,0
2972373,1272470,0
2972373,1276389,1
2972372,1276447,0
2972375,939788,0
2972375,943011,0
2972375,942902,0
2972375,943057,0
2972375,1276481,0
2972375,1276495,0
2972374,942525,0
2972374,942581,0
2972374,943008,0
2972374,1272459,0
2972374,2862238,0
2972374,2923922,0
2972379,942803,0
2972379,1276549,0
2972378,1026454,0
2972378,1040350,0
2972378,1276517,0
2972378,2862513,0
2986738,1287836,0
2986738,1346314,1
1181320,3355879,0
1181325,3354620,0
1181495,2879169,0
1181495,3355188,0
1029838,1029960,0
1029834,3354614,0
3320151,1042760,0
3320151,2867635,1
3320153,1280070,0
1027479,1025959,0
1027479,1026061,0
1027479,1027239,0
3068362,872301,1
3068362,872297,1
3068362,872128,0
3068362,873034,0
3068362,2859444,0
3068362,2859458,0
1027473,1026521,0
803120,795472,0
803120,802695,1
803122,802974,1
803128,793249,0
3320156,1025933,0
3320156,2861531,0
802456,795733,0
802451,1036436,0
802459,802459,1
1344007,1151673,0
1344005,1150978,1
1344002,1150194,0
1344002,1151009,1
1344000,1151695,0
3477921,2989407,0
3077971,1039645,0
3077971,1042434,0
3077971,1042880,0
3077971,2867632,0
3077971,2867487,1
3068366,745938,0
835713,744529,1
835710,746218,0
835710,834916,0
835710,1041387,0
835718,834885,0
759826,1026785,1
759820,744597,0
759829,745301,0
759829,745643,0
759829,759984,0
3077977,835671,0
3068364,873147,0
3068364,1271448,0
801187,793377,0
801182,800777,0
3261339,796186,0
3261339,796166,0
3247253,3355999,0
3247253,3355478,1
3261333,2851858,0
3261333,3063065,0
3261332,2851771,0
1287835,1288145,0
1287837,1288162,0
1287837,1288275,0
1287837,2998252,0
1287839,1288094,1
3092862,2989839,0
3092862,2989444,0
3092865,2990543,1
3092864,2990606,1
3092864,2990700,0
3092867,2990213,1
3092866,2989424,0
3354262,3354186,0
2847333,744386,0
2847333,744654,1
2879612,3355282,1
2879617,3355734,0
876698,1158265,1
3077978,1039764,0
3077978,2867380,1
3477929,942679,0
3477929,942791,1
3477929,2989614,1
3477929,2990308,1
3477929,2989882,0
3477929,2989504,0
3477929,2990077,0
3477929,2989669,0
3477929,2989632,0
3477929,2989985,1
3477929,2990415,1
3477929,3092869,0
3077979,1042885,0
3077979,1042780,1
3077979,2867487,1
3161507,834727,0
3161507,1042875,1
3161507,1226996,1
1158669,1158345,1
1158669,1158318,1
2879528,3354527,1
2879522,2879933,1
2879523,2879884,0
2879523,2879870,0
2879523,3354518,0
2879526,2879869,0
2879527,1026694,0
2879527,3354581,1
1337056,871373,0
1337056,871408,0
1337056,873358,1
1337053,870936,1
1337053,1336881,1
1337050,1336911,0
1337050,1336925,0
1337050,3131460,1
1337050,3356184,1
1337059,871407,0
1337059,871551,0
1337059,1336979,0
847783,851253,0
847783,854219,0
847783,854570,0
1284144,1158520,0
1150363,1151225,0
1284140,1158343,0
3247258,1181212,1
3247258,1286287,0
3247258,1286289,0
3247258,2878709,0
3247258,2878632,0
3247258,2878572,0
3247258,2878789,0
934533,932595,0
3319081,3084539,1
2879384,3354286,0
2879384,3355605,0
2879385,1026062,0
2879385,1026341,0
2879385,1026768,0
2879385,1026872,0
2879382,2879649,1
2879383,3354511,0
2879383,3355942,0
1150944,1150401,0
1150949,1150401,0
1151019,1150209,1
1151016,1150202,1
1151010,1150673,1
1151011,1150194,0
1151011,1150665,0
1151013,1150318,0
796273,795944,1
796272,1037072,0
796271,852820,0
796270,933663,0
1163363,835000,0
3460836,2874597,1
940004,3247201,0
1158557,745201,0
1158557,1158246,1
1158557,1288293,1
3067968,872952,0
3067968,873040,0
3067968,873159,0
3067968,940557,0
3067968,1272506,1
3156651,1150803,0
3156651,2988959,0
3156651,2989260,0
3156651,3156746,0
3156652,2989282,0
3156652,2990178,0
3156655,744910,0
3156657,2989938,1
3156657,2989349,0
3482088,1042552,0
3482088,1042458,0
3482088,1042810,0
3482088,2867641,0
3482089,834846,0
3482082,835672,0
3482082,835734,0
3482083,1027540,0
3482083,2867522,0
3482083,3134317,1
3482080,918308,0
